0.29210836278;0.31881533101;0.106271777003;0.308362369338;0.299651567944;0.367595818815;0.264808362369;0.320547945205;0.203832752613;0.196864111498;0.337979094077;0.263066202091;0.354166666667;0.246835443038;0.221254355401;0.188153310105;0.313829787234;0.287456445993;0.3606271777;0.268698060942;0.338440111421;0.271090047393;0.277003484321;0.310104529617;0.317073170732;0.290940766551;0.229377713459;0.236203090508;0.351916376307;0.158536585366;0.310432569975;0.340393343419;0.182926829268;0.306620209059;0.297909407666;0.310104529617;0.285714285714;0.174216027875;0.205574912892;0.233449477352;0.203832752613;0.186411149826;0.335561497326;0.355060034305;0.261324041812;0.307411907655;0.313588850174;0.33940397351
0.26148409894;0.0812720848057;0.224970553592;0.243816254417;0.290930506478;0.202591283863;0.32273262662;0.155477031802;0.160188457008;0.269729093051;0.193168433451;0.301531213192;0.292043399638;0.16961130742;0.151943462898;0.336866902238;0.236749116608;0.281507656066;0.313019390582;0.339222614841;0.314691943128;0.240282685512;0.260306242638;0.243816254417;0.233215547703;0.286541244573;0.288447387785;0.275618374558;0.131919905771;0.353356890459;0.325088339223;0.144876325088;0.243816254417;0.241460541814;0.244994110718;0.228504122497;0.129564193168;0.162544169611;0.206124852768;0.162544169611;0.140164899882;0.348645465253;0.293286219081;0.222614840989;0.363957597173;0.265017667845;0.299175500589
0.114164904863;0.30866807611;0.315010570825;0.330241187384;0.289640591966;0.275342465753;0.221987315011;0.221987315011;0.338888888889;0.274841437632;0.299679487179;0.207956600362;0.241014799154;0.209302325581;0.260638297872;0.336152219873;0.326959847036;0.227146814404;0.285515320334;0.227488151659;0.306553911205;0.342494714588;0.342494714588;0.31289640592;0.198263386397;0.200147167035;0.324561403509;0.192389006342;0.283715012723;0.301059001513;0.200845665962;0.315010570825;0.323467230444;0.317124735729;0.287526427061;0.183932346723;0.219873150106;0.295983086681;0.232558139535;0.196617336152;0.280748663102;0.320754716981;0.287526427061;0.26609963548;0.346723044397;0.331125827815
0.121761658031;0.123076923077;0.103896103896;0.161716171617;0.0808219178082;0.21875;0.193717277487;0.0981481481481;0.160583941606;0.100961538462;0.0650994575045;0.207547169811;0.197916666667;0.0824468085106;0.117224880383;0.10707456979;0.0637119113573;0.091922005571;0.060663507109;0.14161849711;0.118451025057;0.128571428571;0.143603133159;0.0542691751085;0.0537159676233;0.105263157895;0.233766233766;0.0814249363868;0.0937972768533;0.201149425287;0.116279069767;0.123255813953;0.117511520737;0.127659574468;0.26;0.182266009852;0.146258503401;0.212121212121;0.22754491018;0.0788770053476;0.0994854202401;0.138328530259;0.0801944106926;0.118942731278;0.0976821192053
0.346153846154;0.289424860853;0.290155440415;0.249315068493;0.243523316062;0.235751295337;0.27962962963;0.295336787565;0.280448717949;0.190777576854;0.264248704663;0.220207253886;0.248670212766;0.327751196172;0.2982791587;0.205909510619;0.263231197772;0.20663507109;0.334196891192;0.321184510251;0.342857142857;0.336787564767;0.175832127352;0.177336276674;0.277192982456;0.20207253886;0.24427480916;0.278366111952;0.225388601036;0.325581395349;0.316279069767;0.324884792627;0.336787564767;0.199481865285;0.259067357513;0.300518134715;0.243523316062;0.227979274611;0.25;0.281303602058;0.310880829016;0.243013365735;0.323788546256;0.266556291391
0.324675324675;0.292307692308;0.247945205479;0.246153846154;0.248717948718;0.274074074074;0.276923076923;0.267628205128;0.197106690778;0.282051282051;0.225641025641;0.253989361702;0.33971291866;0.281070745698;0.212373037858;0.261838440111;0.208530805687;0.361538461538;0.337129840547;0.328571428571;0.351282051282;0.174384949349;0.180279617366;0.273684210526;0.215384615385;0.253180661578;0.275340393343;0.235897435897;0.339534883721;0.33023255814;0.329493087558;0.341025641026;0.194871794872;0.282051282051;0.297435897436;0.251282051282;0.220512820513;0.25935828877;0.281303602058;0.3;0.258809234508;0.323788546256;0.289735099338
0.257884972171;0.295890410959;0.209647495362;0.211502782931;0.32962962963;0.256029684601;0.331730769231;0.240506329114;0.235621521336;0.192949907236;0.293882978723;0.278293135436;0.352504638219;0.255771006464;0.306406685237;0.25308056872;0.272727272727;0.319109461967;0.307977736549;0.30612244898;0.219247467438;0.218543046358;0.329824561404;0.163265306122;0.301526717557;0.331316187595;0.196660482375;0.311688311688;0.315398886827;0.311688311688;0.283858998145;0.159554730983;0.222634508349;0.254174397032;0.213358070501;0.198515769944;0.299465240642;0.344768439108;0.274582560297;0.30255164034;0.341372912801;0.326158940397
0.221917808219;0.280528052805;0.260726072607;0.261111111111;0.336633663366;0.240384615385;0.171790235081;0.283828382838;0.283828382838;0.206117021277;0.299043062201;0.258126195029;0.186518928901;0.229805013928;0.18672985782;0.352601156069;0.291571753986;0.302380952381;0.308093994778;0.153400868307;0.152317880795;0.254385964912;0.23102310231;0.206106870229;0.228441754917;0.254125412541;0.302325581395;0.297674418605;0.304147465438;0.321808510638;0.224422442244;0.270627062706;0.339933993399;0.290429042904;0.26402640264;0.23128342246;0.250428816467;0.322766570605;0.208991494532;0.284140969163;0.251655629139
0.164383561644;0.158904109589;0.305479452055;0.206849315068;0.320547945205;0.269439421338;0.186301369863;0.160273972603;0.337765957447;0.261643835616;0.293150684932;0.289012003693;0.345205479452;0.296682464455;0.232876712329;0.268493150685;0.264383561644;0.250684931507;0.257597684515;0.258278145695;0.301369863014;0.131506849315;0.349872773537;0.331506849315;0.150684931507;0.265753424658;0.26301369863;0.264383561644;0.243835616438;0.130136986301;0.167123287671;0.220547945205;0.175342465753;0.147945205479;0.355614973262;0.324657534247;0.22602739726;0.3390036452;0.267123287671;0.331506849315
0.723958333333;0.185185185185;0.29197080292;0.195512820513;0.129294755877;0.377358490566;0.333333333333;0.167553191489;0.222488038278;0.204588910134;0.134810710988;0.179665738162;0.131753554502;0.263005780347;0.23006833713;0.235714285714;0.261096605744;0.109261939219;0.115526122149;0.2;0.307291666667;0.166666666667;0.187594553707;0.338541666667;0.218604651163;0.209302325581;0.218894009217;0.228723404255;0.296875;0.369458128079;0.272108843537;0.353535353535;0.359375;0.167112299465;0.193825042882;0.250720461095;0.160388821385;0.235682819383;0.182119205298
